Date, na,Open,High,Low,Close,Volume
2015.12.22,00:00,0.99270,0.99367,0.98568,0.98790,44698
2015.12.23,00:00,0.98791,0.99447,0.98744,0.99061,42532
2015.12.24,00:00,0.99062,0.99063,0.98519,0.98699,15878
2015.12.25,00:00,0.99062,0.99063,0.98519,0.98699,15878
2015.12.27,00:00,0.98673,0.98709,0.98530,0.98697,1078
2015.12.28,00:00,0.98698,0.99015,0.98562,0.98799,23671
2015.12.29,00:00,0.98800,0.99425,0.98609,0.99231,25906
2015.12.30,00:00,0.99231,0.99264,0.98564,0.98807,27990
2015.12.31,00:00,0.98808,1.00287,0.98716,1.00183,34798
2016.01.01,00:00,0.98808,1.00287,0.98716,1.00183,34798
2016.01.03,00:00,1.00118,1.00118,0.99887,0.99959,1969
2016.01.04,00:00,0.99958,1.00622,0.99232,1.00252,71568
2016.01.05,00:00,1.00255,1.01237,1.00063,1.00860,42655
2016.01.06,00:00,1.00859,1.01186,1.00563,1.00742,46471
2016.01.07,00:00,1.00742,1.00760,0.99214,0.99382,81441
2016.01.08,00:00,0.99383,1.00515,0.99356,0.99466,82407
2016.01.10,00:00,0.99449,0.99505,0.98796,0.99235,4607
2016.01.11,00:00,0.99236,1.00223,0.99228,1.00157,69459
2016.01.12,00:00,1.00157,1.00457,0.99654,1.00307,72080
2016.01.13,00:00,1.00306,1.01057,1.00244,1.00603,78045
2016.01.14,00:00,1.00602,1.00916,1.00087,1.00534,61376
2016.01.15,00:00,1.00535,1.00597,0.99575,1.00097,75816
2016.01.17,00:00,0.99985,1.00199,0.99985,1.00180,2026
2016.01.18,00:00,1.00180,1.00724,1.00127,1.00502,33841
2016.01.19,00:00,1.00496,1.00811,1.00010,1.00328,66525
2016.01.20,00:00,1.00329,1.00599,0.99898,1.00585,90937
2016.01.21,00:00,1.00586,1.01458,1.00119,1.00792,105807
2016.01.22,00:00,1.00791,1.01651,1.00683,1.01539,74699
2016.01.24,00:00,1.01541,1.01669,1.01471,1.01631,1366
2016.01.25,00:00,1.01623,1.01627,1.01226,1.01243,69563
2016.01.26,00:00,1.01242,1.01982,1.01168,1.01707,45913
2016.01.27,00:00,1.01707,1.01880,1.01294,1.01444,84600
2016.01.28,00:00,1.01444,1.01769,1.01088,1.01393,80803
2016.01.29,00:00,1.01394,1.02556,1.01317,1.02270,79814
2016.01.31,00:00,1.02186,1.02489,1.02059,1.02441,1776
2016.02.01,00:00,1.02440,1.02451,1.01548,1.01953,60208
2016.02.02,00:00,1.01954,1.02236,1.01697,1.01867,68876
2016.02.03,00:00,1.01868,1.01931,0.99867,1.00527,75632
2016.02.04,00:00,1.00528,1.00735,0.99210,0.99334,65585
2016.02.05,00:00,0.99334,0.99843,0.98797,0.99109,59815
2016.02.07,00:00,0.99130,0.99326,0.99119,0.99278,2045
2016.02.08,00:00,0.99278,0.99723,0.98403,0.98717,67155
2016.02.09,00:00,0.98720,0.98731,0.96938,0.97303,82142
2016.02.10,00:00,0.97301,0.98187,0.97086,0.97312,127885
2016.02.11,00:00,0.97312,0.97615,0.96604,0.97237,90431
2016.02.12,00:00,0.97234,0.97899,0.97133,0.97647,65861
2016.02.14,00:00,0.97663,0.97882,0.97627,0.97817,3131
2016.02.15,00:00,0.97818,0.98887,0.97712,0.98600,46814
2016.02.16,00:00,0.98600,0.98955,0.98465,0.98838,55884
2016.02.17,00:00,0.98841,0.99412,0.98521,0.99260,78134
2016.02.18,00:00,0.99261,0.99679,0.99037,0.99308,55274
2016.02.19,00:00,0.99313,0.99668,0.98839,0.98927,88540
2016.02.21,00:00,0.98867,0.99089,0.98816,0.99056,4423
2016.02.22,00:00,0.99055,1.00026,0.99036,1.00000,79387
2016.02.23,00:00,1.00000,1.00000,0.98945,0.99136,75272
2016.02.24,00:00,0.99135,0.99522,0.98518,0.98918,94947
2016.02.25,00:00,0.98919,0.99511,0.98766,0.99013,79349
2016.02.26,00:00,0.99012,0.99869,0.98704,0.99660,65325
2016.02.28,00:00,0.99745,0.99822,0.99619,0.99668,2815
2016.02.29,00:00,0.99667,1.00372,0.99483,0.99788,79948
2016.03.01,00:00,0.99787,1.00087,0.99594,0.99665,48666
2016.03.02,00:00,0.99666,1.00083,0.99544,0.99653,80698
2016.03.03,00:00,0.99653,0.99816,0.98915,0.99238,87680
2016.03.04,00:00,0.99239,0.99875,0.98776,0.99257,87028
2016.03.06,00:00,0.99343,0.99476,0.99232,0.99428,1876
2016.03.07,00:00,0.99428,1.00115,0.99276,0.99575,78441
2016.03.08,00:00,0.99575,0.99707,0.99006,0.99636,47123
2016.03.09,00:00,0.99637,1.00386,0.99388,0.99811,67804
2016.03.10,00:00,0.99811,1.00917,0.98087,0.98450,103795
2016.03.11,00:00,0.98451,0.98897,0.98026,0.98203,87539
2016.03.13,00:00,0.98287,0.98396,0.98141,0.98282,3765
2016.03.14,00:00,0.98281,0.98810,0.98248,0.98700,75598
2016.03.15,00:00,0.98700,0.98953,0.98482,0.98712,40898
2016.03.16,00:00,0.98711,0.99128,0.97493,0.97793,50051
2016.03.17,00:00,0.97796,0.97859,0.96503,0.96710,84483
2016.03.18,00:00,0.96711,0.97166,0.96535,0.96910,57726
2016.03.20,00:00,0.96960,0.96993,0.96894,0.96976,1265
2016.03.21,00:00,0.96974,0.97297,0.96747,0.97072,38271
2016.03.22,00:00,0.97074,0.97354,0.96877,0.97278,57300
2016.03.23,00:00,0.97279,0.97652,0.97247,0.97544,57681
2016.03.24,00:00,0.97543,0.97727,0.97360,0.97581,56602
2016.03.25,00:00,0.97581,0.97865,0.97538,0.97724,23544
2016.03.27,00:00,0.97633,0.97851,0.97624,0.97847,1316
2016.03.28,00:00,0.97846,0.97852,0.97214,0.97350,29843
2016.03.29,00:00,0.97350,0.97621,0.96550,0.96643,79739
2016.03.30,00:00,0.96643,0.96695,0.95913,0.96503,70600
2016.03.31,00:00,0.96507,0.96618,0.95707,0.96110,75407
2016.04.01,00:00,0.96112,0.96249,0.95527,0.95721,66001
2016.04.03,00:00,0.95800,0.95916,0.95668,0.95862,2112
2016.04.04,00:00,0.95861,0.96140,0.95714,0.95898,58593
2016.04.05,00:00,0.95900,0.96037,0.95453,0.95654,65741
2016.04.06,00:00,0.95655,0.96209,0.95291,0.95568,70208
2016.04.07,00:00,0.95569,0.95805,0.95203,0.95629,72094
2016.04.08,00:00,0.95633,0.95815,0.95236,0.95306,57608
2016.04.10,00:00,0.95255,0.95350,0.95158,0.95323,3255
2016.04.11,00:00,0.95324,0.95697,0.95008,0.95402,48763
2016.04.12,00:00,0.95401,0.95926,0.94980,0.95533,64641
2016.04.13,00:00,0.95532,0.96711,0.95470,0.96649,66565
2016.04.14,00:00,0.96652,0.96870,0.96358,0.96637,63966
2016.04.15,00:00,0.96638,0.96873,0.96468,0.96696,51243
2016.04.17,00:00,0.96524,0.96721,0.96524,0.96630,1779
2016.04.18,00:00,0.96628,0.96783,0.96270,0.96455,52437
2016.04.19,00:00,0.96455,0.96490,0.95841,0.96185,58509
2016.04.20,00:00,0.96184,0.97325,0.96016,0.97118,59769
2016.04.21,00:00,0.97118,0.97524,0.96466,0.97486,76408
2016.04.22,00:00,0.97486,0.97957,0.97312,0.97782,63915
2016.04.24,00:00,0.97830,0.97908,0.97746,0.97821,3571
2016.04.25,00:00,0.97819,0.97840,0.97344,0.97491,60491
2016.04.26,00:00,0.97491,0.97658,0.97006,0.97366,63545
2016.04.27,00:00,0.97367,0.97525,0.96781,0.97087,74325
2016.04.28,00:00,0.97086,0.97321,0.96543,0.96619,83865
2016.04.29,00:00,0.96619,0.96640,0.95672,0.95897,77347
2016.05.01,00:00,0.95823,0.95948,0.95721,0.95872,3166
2016.05.02,00:00,0.95877,0.96046,0.95331,0.95521,63528
2016.05.03,00:00,0.95520,0.95522,0.94429,0.95372,91093
2016.05.04,00:00,0.95362,0.95894,0.95320,0.95697,80756
2016.05.05,00:00,0.95698,0.96953,0.95674,0.96807,74471
2016.05.06,00:00,0.96802,0.97278,0.96455,0.97162,73533
2016.05.08,00:00,0.97190,0.97307,0.97190,0.97262,4013
2016.05.09,00:00,0.97263,0.97351,0.96828,0.97112,61670
2016.05.10,00:00,0.97112,0.97618,0.96972,0.97525,71323
2016.05.11,00:00,0.97527,0.97552,0.96978,0.97091,60506
2016.05.12,00:00,0.97092,0.97251,0.96627,0.97093,61099
2016.05.13,00:00,0.97093,0.97736,0.97012,0.97520,37102
2016.05.15,00:00,0.97436,0.97608,0.97411,0.97547,2598
2016.05.16,00:00,0.97547,0.97833,0.97465,0.97810,48368
2016.05.17,00:00,0.97810,0.98071,0.97503,0.98007,62486
2016.05.18,00:00,0.98007,0.98800,0.97967,0.98790,73188
2016.05.19,00:00,0.98790,0.99219,0.98615,0.99079,69109
2016.05.20,00:00,0.99080,0.99259,0.98944,0.99002,47149
2016.05.22,00:00,0.99094,0.99110,0.99006,0.99110,1024
2016.05.23,00:00,0.99113,0.99226,0.98817,0.98959,51965
2016.05.24,00:00,0.98960,0.99367,0.98921,0.99309,61819
2016.05.25,00:00,0.99309,0.99324,0.98954,0.99109,62282
2016.05.26,00:00,0.99110,0.99269,0.98706,0.98917,61834
2016.05.27,00:00,0.98917,0.99479,0.98831,0.99428,55325
2016.05.29,00:00,0.99428,0.99483,0.99399,0.99470,3058
2016.05.30,00:00,0.99472,0.99553,0.99132,0.99142,42303
2016.05.31,00:00,0.99141,0.99503,0.98850,0.99299,61643
2016.06.01,00:00,0.99299,0.99499,0.98605,0.98834,68122
2016.06.02,00:00,0.98833,0.99095,0.98577,0.99032,73270
2016.06.03,00:00,0.99032,0.99192,0.97489,0.97564,79021
2016.06.05,00:00,0.97594,0.97736,0.97512,0.97583,3030
2016.06.06,00:00,0.97589,0.97753,0.96802,0.97013,65958
2016.06.07,00:00,0.97014,0.97130,0.96433,0.96528,50806
2016.06.08,00:00,0.96527,0.96583,0.95801,0.95837,49437
2016.06.09,00:00,0.95836,0.96554,0.95762,0.96451,57508
2016.06.10,00:00,0.96450,0.96572,0.96158,0.96333,34847
2016.06.12,00:00,0.96396,0.96527,0.96358,0.96459,2589
2016.06.13,00:00,0.96458,0.96773,0.96223,0.96258,65795
2016.06.14,00:00,0.96259,0.96682,0.96199,0.96362,55319
2016.06.15,00:00,0.96360,0.96629,0.95893,0.96095,53874
2016.06.16,00:00,0.96095,0.96858,0.95711,0.96478,67296
2016.06.17,00:00,0.96471,0.96559,0.95877,0.95943,37177
2016.06.19,00:00,0.96030,0.96394,0.95963,0.95979,4172
2016.06.20,00:00,0.95982,0.96321,0.95747,0.96193,45171
2016.06.21,00:00,0.96195,0.96271,0.95718,0.96211,36238
2016.06.22,00:00,0.96211,0.96269,0.95490,0.95953,54844
2016.06.23,00:00,0.95954,0.96541,0.95202,0.96152,88897
2016.06.24,00:00,0.96159,0.98017,0.95885,0.97170,94477
2016.06.26,00:00,0.97339,0.97525,0.97033,0.97279,9363
2016.06.27,00:00,0.97279,0.98185,0.97180,0.97850,100831
2016.06.28,00:00,0.97852,0.98362,0.97627,0.98041,54527
2016.06.29,00:00,0.98041,0.98222,0.97786,0.97943,67598
2016.06.30,00:00,0.97946,0.98198,0.97261,0.97621,66804
2016.07.01,00:00,0.97622,0.97805,0.97094,0.97223,49651
2016.07.03,00:00,0.97350,0.97531,0.97173,0.97440,2386
2016.07.04,00:00,0.97440,0.97577,0.96988,0.97087,29807
2016.07.05,00:00,0.97089,0.97737,0.96843,0.97689,89047
2016.07.06,00:00,0.97689,0.98053,0.97393,0.97496,94561
2016.07.07,00:00,0.97496,0.97922,0.97398,0.97863,47313
2016.07.08,00:00,0.97865,0.98651,0.97589,0.98247,58899
2016.07.10,00:00,0.98117,0.98348,0.98086,0.98320,2497
2016.07.11,00:00,0.98321,0.98569,0.98143,0.98261,50344
2016.07.12,00:00,0.98261,0.98925,0.97935,0.98895,49761
2016.07.13,00:00,0.98896,0.98926,0.98206,0.98425,43824
2016.07.14,00:00,0.98426,0.98462,0.97625,0.98145,42618
2016.07.15,00:00,0.98146,0.98462,0.97817,0.98206,34978
2016.07.17,00:00,0.98185,0.98389,0.98136,0.98348,3248
2016.07.18,00:00,0.98351,0.98458,0.98106,0.98278,32533
2016.07.19,00:00,0.98277,0.98762,0.98148,0.98597,33012
2016.07.20,00:00,0.98598,0.99033,0.98500,0.98643,35769
2016.07.21,00:00,0.98644,0.99055,0.98394,0.98490,46865
2016.07.22,00:00,0.98489,0.98944,0.98426,0.98698,37599
2016.07.24,00:00,0.98691,0.98832,0.98670,0.98810,1737
2016.07.25,00:00,0.98811,0.98939,0.98487,0.98589,34811
2016.07.26,00:00,0.98590,0.99267,0.98341,0.99200,37072
2016.07.27,00:00,0.99201,0.99490,0.98455,0.98478,40233
2016.07.28,00:00,0.98472,0.98638,0.97930,0.97966,41623
2016.07.29,00:00,0.97967,0.97996,0.96346,0.96929,35711
2016.07.31,00:00,0.96885,0.96965,0.96823,0.96939,3130
2016.08.01,00:00,0.96938,0.97018,0.96630,0.96819,36012
2016.08.02,00:00,0.96821,0.96834,0.96326,0.96483,38757
2016.08.03,00:00,0.96486,0.97376,0.96482,0.97272,42127
2016.08.04,00:00,0.97273,0.97490,0.97204,0.97377,42482
2016.08.05,00:00,0.97378,0.98299,0.97260,0.98051,39035
2016.08.07,00:00,0.97934,0.98110,0.97852,0.98040,3645
2016.08.08,00:00,0.98041,0.98411,0.97888,0.98281,35768
2016.08.09,00:00,0.98282,0.98429,0.98086,0.98150,38535
2016.08.10,00:00,0.98149,0.98150,0.97335,0.97380,37841
2016.08.11,00:00,0.97381,0.97651,0.97108,0.97495,37733
2016.08.12,00:00,0.97496,0.97651,0.97076,0.97448,37074
2016.08.14,00:00,0.97378,0.97541,0.97305,0.97457,3334
2016.08.15,00:00,0.97457,0.97584,0.97125,0.97301,32483
2016.08.16,00:00,0.97301,0.97328,0.95885,0.96171,50433
2016.08.17,00:00,0.96172,0.96569,0.95961,0.96148,48934
2016.08.18,00:00,0.96147,0.96177,0.95366,0.95450,51526
2016.08.19,00:00,0.95450,0.96105,0.95449,0.96003,43467
2016.08.21,00:00,0.96099,0.96190,0.95974,0.96180,3744
2016.08.22,00:00,0.96179,0.96479,0.96104,0.96306,41411
2016.08.23,00:00,0.96308,0.96348,0.95931,0.96333,40934
2016.08.24,00:00,0.96332,0.96831,0.96258,0.96723,43089
2016.08.25,00:00,0.96725,0.96866,0.96406,0.96716,34964
2016.08.26,00:00,0.96718,0.97917,0.96307,0.97771,61467
2016.08.28,00:00,0.97794,0.97856,0.97757,0.97783,1949
2016.08.29,00:00,0.97782,0.98059,0.97641,0.97786,45575
2016.08.30,00:00,0.97787,0.98437,0.97786,0.98305,45351
2016.08.31,00:00,0.98304,0.98622,0.98172,0.98365,37105
2016.09.01,00:00,0.98362,0.98843,0.97847,0.97978,49513
2016.09.02,00:00,0.97979,0.98183,0.97386,0.98012,53480
2016.09.04,00:00,0.97999,0.98039,0.97920,0.98005,2443
2016.09.05,00:00,0.98004,0.98132,0.97716,0.98002,31496
2016.09.06,00:00,0.98003,0.98097,0.96927,0.97015,51275
2016.09.07,00:00,0.97016,0.97087,0.96694,0.96971,47562
2016.09.08,00:00,0.96974,0.97367,0.96488,0.97181,56092
2016.09.09,00:00,0.97182,0.97836,0.97096,0.97509,48691
2016.09.11,00:00,0.97472,0.97534,0.97456,0.97482,2801
2016.09.12,00:00,0.97483,0.97623,0.96899,0.97145,54210
2016.09.13,00:00,0.97144,0.97839,0.97065,0.97681,54142
2016.09.14,00:00,0.97682,0.97890,0.97054,0.97324,52904
2016.09.15,00:00,0.97325,0.97667,0.96938,0.97121,56527
2016.09.16,00:00,0.97120,0.98172,0.97107,0.97985,49029
2016.09.18,00:00,0.97951,0.98043,0.97924,0.97971,4154
2016.09.19,00:00,0.97971,0.98181,0.97826,0.98012,39316
2016.09.20,00:00,0.98013,0.98097,0.97614,0.97903,47939
2016.09.21,00:00,0.97902,0.98135,0.97199,0.97361,57800
2016.09.22,00:00,0.97361,0.97404,0.96593,0.96912,56448
2016.09.23,00:00,0.96912,0.97416,0.96878,0.96996,48833
2016.09.25,00:00,0.96949,0.97039,0.96897,0.96925,3163
2016.09.26,00:00,0.96926,0.97081,0.96607,0.96906,41318
2016.09.27,00:00,0.96907,0.97281,0.96605,0.97053,48661
2016.09.28,00:00,0.97054,0.97360,0.96908,0.97049,45601
2016.09.29,00:00,0.97049,0.97228,0.96394,0.96607,49548
2016.09.30,00:00,0.96608,0.97539,0.96470,0.97126,58098
2016.10.02,00:00,0.97115,0.97236,0.96948,0.97194,4593
2016.10.03,00:00,0.97194,0.97438,0.97037,0.97384,40955
2016.10.04,00:00,0.97383,0.98282,0.97375,0.97838,63016
2016.10.05,00:00,0.97838,0.97892,0.97326,0.97404,49401
2016.10.06,00:00,0.97404,0.98179,0.97368,0.98046,50105
2016.10.07,00:00,0.98045,0.98383,0.97668,0.97702,68557
2016.10.09,00:00,0.97762,0.97858,0.97694,0.97755,3699
2016.10.10,00:00,0.97759,0.98385,0.97716,0.98210,36382
2016.10.11,00:00,0.98210,0.98926,0.98210,0.98806,50776
2016.10.12,00:00,0.98806,0.99090,0.98756,0.99013,53031
2016.10.13,00:00,0.99012,0.99087,0.98588,0.98658,52160
2016.10.14,00:00,0.98657,0.99042,0.98552,0.99017,45039
2016.10.16,00:00,0.99008,0.99059,0.99004,0.99041,1240
2016.10.17,00:00,0.99040,0.99058,0.98710,0.98800,42071
2016.10.18,00:00,0.98801,0.99136,0.98661,0.99015,42313
2016.10.19,00:00,0.99014,0.99044,0.98742,0.98906,44604
2016.10.20,00:00,0.98907,0.99327,0.98419,0.99256,50258
2016.10.21,00:00,0.99257,0.99609,0.99257,0.99310,41097
2016.10.23,00:00,0.99456,0.99457,0.99361,0.99421,2685
2016.10.24,00:00,0.99422,0.99557,0.99150,0.99393,39877
2016.10.25,00:00,0.99392,0.99980,0.99320,0.99462,41753
2016.10.26,00:00,0.99462,0.99576,0.99028,0.99338,39674
2016.10.27,00:00,0.99338,0.99502,0.99112,0.99374,41133
2016.10.28,00:00,0.99373,0.99495,0.98573,0.98747,47151
2016.10.30,00:00,0.98694,0.98803,0.98686,0.98753,2229
2016.10.31,00:00,0.98754,0.99067,0.98732,0.98918,36276
2016.11.01,00:00,0.98918,0.98979,0.97279,0.97519,50311
2016.11.02,00:00,0.97517,0.97534,0.96947,0.97305,55267
2016.11.03,00:00,0.97306,0.97595,0.96947,0.97445,55432
2016.11.04,00:00,0.97446,0.97576,0.96791,0.96809,43951
2016.11.06,00:00,0.97715,0.97809,0.97335,0.97444,4948
2016.11.07,00:00,0.97445,0.97887,0.97293,0.97407,43254
2016.11.08,00:00,0.97406,0.98230,0.97347,0.97952,42169
2016.11.09,00:00,0.97951,0.98485,0.95492,0.98452,136308
2016.11.10,00:00,0.98453,0.98958,0.98201,0.98718,75850
2016.11.11,00:00,0.98720,0.98922,0.98315,0.98749,70673
2016.11.13,00:00,0.98892,0.98985,0.98819,0.98962,6293
2016.11.14,00:00,0.98964,1.00011,0.98936,0.99714,78959
2016.11.15,00:00,0.99714,1.00238,0.99284,1.00145,68186
2016.11.16,00:00,1.00146,1.00571,0.99832,1.00086,66442
2016.11.17,00:00,1.00086,1.00743,0.99938,1.00743,65973
2016.11.18,00:00,1.00746,1.01221,1.00597,1.00997,72531
2016.11.20,00:00,1.01016,1.01134,1.00979,1.01104,3316
2016.11.21,00:00,1.01102,1.01160,1.00742,1.00778,68323
2016.11.22,00:00,1.00780,1.01336,1.00671,1.01074,66328
2016.11.23,00:00,1.01076,1.01812,1.00913,1.01740,63559
2016.11.24,00:00,1.01741,1.01908,1.01445,1.01680,55507
2016.11.25,00:00,1.01680,1.01852,1.01044,1.01391,75149
2016.11.27,00:00,1.01257,1.01404,1.01063,1.01257,3355
2016.11.28,00:00,1.01259,1.01670,1.00785,1.01219,70533
2016.11.29,00:00,1.01223,1.01754,1.01100,1.01163,63525
2016.11.30,00:00,1.01164,1.02040,1.01064,1.01696,75542
2016.12.01,00:00,1.01699,1.01730,1.00992,1.01054,78308
2016.12.02,00:00,1.01056,1.01219,1.00693,1.00997,67736
2016.12.04,00:00,1.01123,1.01813,1.01062,1.01449,15700
2016.12.05,00:00,1.01450,1.01769,1.00497,1.00697,75346
2016.12.06,00:00,1.00695,1.01145,1.00490,1.00994,50727
2016.12.07,00:00,1.00995,1.01090,1.00653,1.00682,46822
2016.12.08,00:00,1.00682,1.01772,1.00189,1.01587,81579
2016.12.09,00:00,1.01586,1.02128,1.01527,1.01659,54612
2016.12.11,00:00,1.01869,1.01885,1.01649,1.01799,3354
2016.12.12,00:00,1.01798,1.01981,1.01235,1.01301,63395
2016.12.13,00:00,1.01304,1.01454,1.00997,1.01177,66873
2016.12.14,00:00,1.01176,1.02228,1.00829,1.02228,102242
2016.12.15,00:00,1.02229,1.03429,1.02145,1.02972,133655
2016.12.16,00:00,1.02972,1.03108,1.02411,1.02642,104417
2016.12.18,00:00,1.02649,1.02726,1.02580,1.02673,5752
2016.12.19,00:00,1.02673,1.02822,1.02207,1.02719,96031
2016.12.20,00:00,1.02716,1.03197,1.02594,1.02893,82350
2016.12.21,00:00,1.02891,1.02951,1.02264,1.02660,65146
2016.12.22,00:00,1.02659,1.02688,1.02179,1.02565,68234
2016.12.23,00:00,1.02564,1.02801,1.02427,1.02610,64533
2016.12.25,00:00,1.02564,1.02801,1.02427,1.02610,64533
2016.12.26,00:00,1.02564,1.02801,1.02427,1.02610,64533
2016.12.27,00:00,1.02672,1.02973,1.02672,1.02764,60016
2016.12.28,00:00,1.02765,1.03206,1.02641,1.02833,44070
2016.12.29,00:00,1.02831,1.02835,1.00598,1.01710,79205
2016.12.30,00:00,1.01707,1.02304,1.01419,1.01823,100587
2017.01.01,00:00,1.01707,1.02304,1.01419,1.01823,100587
2017.01.02,00:00,1.01707,1.02304,1.01419,1.01823,100587
2017.01.03,00:00,1.02428,1.03343,1.02101,1.02613,59389
2017.01.04,00:00,1.02612,1.02905,1.01996,1.02025,63745
2017.01.05,00:00,1.02024,1.02203,1.00864,1.00981,64451
2017.01.06,00:00,1.00983,1.01832,1.00958,1.01728,52844
2017.01.08,00:00,1.01720,1.01784,1.01685,1.01741,1580
2017.01.09,00:00,1.01742,1.01968,1.01285,1.01424,46021
2017.01.10,00:00,1.01424,1.01773,1.01099,1.01683,59830
2017.01.11,00:00,1.01682,1.02473,1.01009,1.01323,70437
2017.01.12,00:00,1.01324,1.01488,1.00557,1.01038,71624
2017.01.13,00:00,1.01038,1.01207,1.00408,1.00846,58375
2017.01.15,00:00,1.01017,1.01122,1.00901,1.00992,3666
2017.01.16,00:00,1.00991,1.01360,1.00899,1.01112,37255
2017.01.17,00:00,1.01110,1.01159,0.99958,1.00294,59460
2017.01.18,00:00,1.00294,1.00817,1.00086,1.00780,58806
2017.01.19,00:00,1.00780,1.01214,1.00412,1.00637,62236
2017.01.20,00:00,1.00638,1.00929,1.00133,1.00149,53397
2017.01.22,00:00,1.00140,1.00258,1.00080,1.00118,2150
2017.01.23,00:00,1.00119,1.00178,0.99596,0.99726,58346
2017.01.24,00:00,0.99726,1.00182,0.99605,1.00106,53954
2017.01.25,00:00,1.00105,1.00252,0.99656,0.99904,46967
2017.01.26,00:00,0.99903,1.00255,0.99679,0.99986,56509
